mat_cod,cod_mat,mat_dsc,mat_ppu,grs_wgt,net_wgt,wgt_uom,mat_vol,vol_uom,mat_len,mat_wid,mat_hgt,mat_uom
5ACEFFF2D6111EDBAEC5E505C80AC874,0130107070741,COOLING FAN,132.67,1.29,1.29,KG,1.751,L,183,87,110,MM
5ACEFFF2D6111EDBAF964C82D5150D3B,01301110037AT,DC MOTOR,115.96,1.48,1.48,KG,4.368,L,260,140,120,MM
5ACEFFF2D6111EDBAF964C8AD1534D2B,01301110427AT,DC motor,111.91,1.518,1.316,KG,3.641,L,254,134,107,MM
5ACEFFF2D6111EDBAF964C9143764D47,01301110467AT,DC motor,150.32,1.513,1.37,KG,3.6,L,253,133,107,MM
5ACEFFF2D6111EDBAF964C93955A8D66,01301111017AT,DC motor,93.09,1.357,1.155,KG,3.641,L,254,134,107,MM
5ACEFFF2D6111EDBAF964C92A7A88CC4,01301111107AT,DC motor,108.52,1.254,1.111,KG,3.6,L,253,133,107,MM
5ACEFFF2D6111EDBAF964C968761CCC6,01301111307AT,DC motor,102.11,1.308,1.165,KG,3.6,L,253,133,107,MM
5ACEFFF2D6111EDBAF96749BFE1E0D5D,0130111184742,Fan motor,180.62,1.946,1.453,KG,14.77,L,314,210,224,MM
5ACEFFF2D6111EDBAF964CB2A0330D26,01301112047AT,DC motor,99.78,1.294,1.151,KG,3.6,L,253,133,107,MM
5ACEFFF2D6111EDBAF964CB2D5F94CC4,01301112107AT,DC MOTOR,73.7,1.27,1.27,KG,4.004,L,260,140,110,MM
5ACEFFF2D6111EDBAF9674A7E8974CFA,0130115604741,DC motor,104.35,1.743,1.412,KG,7.492,L,225,180,185,MM
5ACEFFF2D6111EDBAF964CB3BADB0D66,01301156887U6,DC motor,37.74,0.84,0.84,KG,1.283,L,90,95,150,MM
5ACEFFF2D6111EDBAF9674A8E7D48CCD,0130115689741,DC motor,55.67,1.325,1.325,KG,9.12,L,240,190,200,MM
5ACEFFF2D6111EDBAF9674A8D09B8D65,0130115690741,DC motor,60.97,1.325,1.325,KG,8.28,L,230,180,200,MM
5ACEFFF2D6111EDBAF964CB5A8028D47,01301157537U6,DC motor,93.1,1.53,1.53,KG,5.305,L,185,185,155,MM
5ACEFFF2D6111EDBAF964CB7BBD88D02,013070843434K,Cooling Fan,420.62,6.59,6.59,KG,339.221,L,697.42,697.42,697.42,MM
5ACEFFF2D6111EDBAF964CBA7DFBCD3B,0130708448E5T,Cooling Fan,387.7,6.135,6.135,KG,142.5,L,1000,570,250,MM
5ACEFFF2D6111EDBAF964CBB3F608D35,01307085044F4,Cooling Fan,253.37,3.518,3.518,KG,67.914,L,770,490,180,MM
5ACEFFF2D6111EDBAF964CC1F6AB4D66,01307085054F4,Cooling Fan,256.6,3.66,3.66,KG,165.297,L,548.81,548.81,548.81,MM
5ACEFFF2D6111EDBAF964CC2801D8D3D,01308214247U6,WINDOW-GLASS MECHANISM,57.86,0.682,0.682,KG,3.385,L,150.15,150.15,150.15,MM
5ACEFFF2D6111EDBAF9674C1E5638D53,0130821425742,Flat Motor-And-Gear Assy.,68.13,0.3,0.3,KG,2.827,L,141.4,141.4,141.4,MM
5ACEFFF2D6111EDBAF964CC320F70D2E,01308214257U6,WINDOW-GLASS MECHANISM,67.2,0.682,0.682,KG,3.672,L,154.28,154.28,154.28,MM
5ACEFFF2D6111EDBAF9674C17F1BCCD3,0130821492741,FLAT MOTOR-AND-GEAR ASSY.,47.64,0.595,0.595,KG,1.607,L,170,90,105,MM
5ACEFFF2D6111EDBAF964CC416510D2B,01308214927U6,FLAT MOTOR-AND-GEAR ASSY.,43.07,0.545,0.545,KG,1.224,L,170,120,60,MM
5ACEFFF2D6111EDBAF9674C26F180CD6,0130821531741,FLAT MOTOR-AND-GEAR ASSY.,39.61,0.6,0.6,KG,2.04,L,170,100,120,MM
5ACEFFF2D6111EDBAF964CC91ECECD3B,01308215503V2,FLAT MOTOR-AND-GEAR ASSY.,43.5,0.61,0.61,KG,1.98,L,180,100,110,MM
5ACEFFF2D6111EDBAEC5E5300A4A08F6,0130821944741,Flat Motor-And-Gear Assy.,53.18,0.645,0.645,KG,1.87,L,170,100,110,MM
5ACEFFF2D6111EDBAEC5E5318DB74879,0130821945741,Flat Motor-And-Gear Assy.,48.67,0.65,0.65,KG,1.87,L,170,100,110,MM
5ACEFFF2D6111EECA9A62DCF3CEE0939,013082301AB2F,Flat Motor-And-Gear Assy.,27.44,0.713,0.713,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EECA9A62DD7E7D38946,013082301BB2F,Flat Motor-And-Gear Assy.,27.44,0.713,0.628,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EECA9A62DDAB79648A4,013082301CB2F,Flat Motor-And-Gear Assy.,60.13,0.713,0.628,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDCA6DF4BE637CB4900,013082301D0CB,Flat Motor-And-Gear Assy.,60.37,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EECA9A62DFF9B6B88C0,013082301DB2F,Flat Motor-And-Gear Assy.,54.72,0.713,0.628,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDCA6DF4BE76F5C8978,013082301E0CB,Flat Motor-And-Gear Assy.,60.37,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4BE7A6BE090B,013082301F0CB,Flat Motor-And-Gear Assy.,52.85,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EECA9A62DFFC60AC946,013082301FB2F,Flat Motor-And-Gear Assy.,54.59,0.713,0.628,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDBAF964CD1D81D0D65,0130823320HSH,Flat Motor-And-Gear Assy.,181.27,0.701,0.701,KG,2.925,L,250,130,90,MM
5ACEFFF2D6111EDBAF964CD33B25CCC7,0130823321HSH,Flat Motor-And-Gear Assy.,181.27,0.7,0.7,KG,4.992,L,260,160,120,MM
5ACEFFF2D6111EDCA88F53F2DCA39ADC,01308238450CB,Window-Glass Mechanism,24.13,2.351,2.3,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4BE88B9D4972,01308238880CB,Flat Motor-And-Gear Assy.,43.02,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4BEA92F0C93C,01308238890CB,Flat Motor-And-Gear Assy.,63.66,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EEC98B27029E541CF5C,0130823909HSH,Flat Motor-And-Gear Assy.,228.53,0.743,0.634,KG,2.918,L,247,139,85,MM
5ACEFFF2D6111EDBAF964CD3BC1A4D66,0130823912HSH,Flat Motor-And-Gear Assy.,393.77,0.82,0.82,KG,3.197,L,245,145,90,MM
5ACEFFF2D6111EDBAF964CD593A7CD35,0130823913HSH,Flat Motor-And-Gear Assy.,300.34,0.8,0.8,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EEC98B2702C97F48F4A,0130823914HSH,Flat Motor-And-Gear Assy.,215.7,0.648,0.539,KG,2.918,L,247,139,85,MM
5ACEFFF2D6111EDCA6DF4BEAD9E5C91F,01308239200CB,Flat Motor-And-Gear Assy.,32.12,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4BF154AFC90D,01308239210CB,Flat Motor-And-Gear Assy.,31.65,0.52,0.469,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4BFB92780965,01308239220CB,Flat Motor-And-Gear Assy.,34.76,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4BFECC8C4900,01308239230CB,Flat Motor-And-Gear Assy.,32.14,0.679,0.628,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDBAF964CE60DFD8D26,0130823942HSH,Flat Motor-And-Gear Assy.,180.06,0.81,0.81,KG,2.916,L,245,140,85,MM
5ACEFFF2D6111EDBAF964CE577678D78,0130823943HSH,Flat Motor-And-Gear Assy.,250.16,0.8,0.8,KG,3.75,L,250,150,100,MM
5ACEFFF2D6111EDBAF964CE539814CC6,0130823944HSH,Flat Motor-And-Gear Assy.,278.9,0.81,0.81,KG,3.087,L,245,140,90,MM
5ACEFFF2D6111EDBAF964CE662100D37,0130823945HSH,Flat Motor-And-Gear Assy.,278.89,0.8,0.8,KG,2.916,L,245,140,85,MM
5ACEFFF2D6111EDBAF964CE68E340D2E,0130823950HSH,Flat Motor-And-Gear Assy.,511.31,0.82,0.82,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF964CE5FE8D0D02,0130823951HSH,Flat Motor-And-Gear Assy.,448.38,0.815,0.815,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDCA6DF4BFFC78F093C,01308239540CB,Flat Motor-And-Gear Assy.,23.63,0.691,0.64,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4C01F15048F9,01308239550CB,Flat Motor-And-Gear Assy.,23.64,0.691,0.64,KG,2.206,L,564,254,308,MM
5ACEFFF2D6111EDCA6DF4C01DE5E491F,0130823956B2F,Flat Motor-And-Gear Assy.,56.38,0.685,0.685,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDCA6DF4C03F22408F6,0130823957B2F,Flat Motor-And-Gear Assy.,56.38,0.685,0.685,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDCA6DF4C05F1320972,0130823962B2F,Flat Motor-And-Gear Assy.,56.38,0.685,0.685,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDCA6DF4C0B6B10C987,0130823963B2F,Flat Motor-And-Gear Assy.,56.38,0.6,0.6,KG,1.975,L,230,159,54,MM
5ACEFFF2D6111EDBAF9674D0331E0CEC,0132801141805,Servomotor,40.58,0.19,0.136,KG,0.862,L,94,74,124,MM
5ACEFFF2D6111EDBAF964CE5392C4CFE,01992001673YG,EL Control Unit,104.97,0.28,0.28,KG,1.224,L,120,60,170,MM
5ACEFFF2D6111EDBAF964D45F471CCC4,02040313344T3,BRAKING-FORCE REGULATOR,143.04,0.234,0.234,KG,1.683,L,170,90,110,MM
5ACEFFF2D6111EDBAFA9197D2B918E71,0204032193741,Brake Booster,266.39,3.58,3.58,KG,50.225,L,410,350,350,MM
5ACEFFF2D6111EDBAF9674D4AA0FCCFA,0204032201741,Brake Booster,269.79,3.65,3.65,KG,50.225,L,410,350,350,MM
5ACEFFF2D6111EDBAF9674E00F500D41,0204032210741,Brake Booster,152.75,2.855,2.855,KG,36.518,L,380,310,310,MM
5ACEFFF2D6111EDBAF964D9EF0500CFE,0204032339HT8,Brake Fluid,13.49,0.604,0.604,KG,0.945,L,90,60,175,MM
5ACEFFF2D6111EDD9B8CC8606F92826D,0204032339W43,Brake Fluid,12.2,0.612,0.575,KG,0.804,L,86,55,170,MM
5ACEFFF2D6111EDBAF964DA14E284D2E,0204032342HT8,Brake Fluid,4.63,0.252,0.252,KG,0.365,L,60,45,135,MM
5ACEFFF2D6111EDD9B8CC86A842B026D,0204032342W43,Brake Fluid,4.19,0.255,0.23,KG,0.318,L,57,42,133,MM
5ACEFFF2D6111EDBAF964DA298AE0D26,0204032343HT8,Brake Fluid,10.3,0.595,0.595,KG,1.134,L,90,70,180,MM
5ACEFFF2D6111EDD9B8CC879330A426D,0204032343W43,Brake Fluid,9.39,0.565,0.565,KG,0.804,L,37,83,170,MM
5ACEFFF2D6111EDBAF9674E1AB2C4CBE,0204032345741,Brake Booster,207.72,4.265,4.265,KG,48.426,L,435,365,305,MM
5ACEFFF2D6111EDBAF9674E2ECC64D5F,0204032348741,Brake Booster,140.83,2.895,2.895,KG,50.225,L,410,350,350,MM
5ACEFFF2D6111EDBAF964DA7412E0D36,02040323493FP,BRAKE BOOSTER,230.46,4.74,4.74,KG,49.09,L,435,370,305,MM
5ACEFFF2D6111EDBAF9674E3A005CD24,0204032349741,Brake Booster,229.44,4.525,4.525,KG,51.21,L,460,365,305,MM
5ACEFFF2D6111EDBAF9674E3B4B88D1B,0204032351741,Brake Booster,192.81,3.425,3.425,KG,37.706,L,380,315,315,MM
5ACEFFF2D6111EDBAF9674E406384D53,0204032354741,Brake Booster,207.71,4.275,4.275,KG,52.096,L,440,370,320,MM
5ACEFFF2D6111EDBAF9674E3CDDCCD65,0204032359741,Brake Booster,158.2,2.725,2.725,KG,36.518,L,380,310,310,MM
5ACEFFF2D6111EDBAF9674E565A54CFA,0204032361741,Brake Booster,141.97,2.94,2.94,KG,49.665,L,430,350,330,MM
5ACEFFF2D6111EDBAF9674EBB0EF4CEC,0204032368741,Brake Booster,208.7,4.425,4.425,KG,52.096,L,440,370,320,MM
5ACEFFF2D6111EDBAF964DD176470D35,02040324263V2,RESERVOIR COVER,2.97,0.025,0.025,KG,0.6,L,100,100,60,MM
5ACEFFF2D6111EDBAF964DD1FD22CD36,0204032562EKB,Braking-Force Regulator,341.47,0.76,0.76,KG,4.48,L,320,140,100,MM
5ACEFFF2D6111EDBAF964DEB1D928CD3,02040327967KW,Braking-Force Regulator,394.75,0.84,0.84,KG,9.36,L,520,150,120,MM
5ACEFFF2D6111EDBAF9674F78633CCCD,0204032797741,BRAKE BOOSTER,281.71,4.4,4.4,KG,50.225,L,350,410,350,MM
5ACEFFF2D6111EDBAF9674F82A02CCD5,0204032831741,Brake Booster,308.61,3.84,3.84,KG,17.424,L,360,220,220,MM
5ACEFFF2D6111EDBAFA9197E69DE8E17,0204032833741,Brake Booster,197.61,2.75,2.75,KG,39.936,L,378,318,307,MM
5ACEFFF2D6111EDBAF964DFF89A4CCC7,0204051623HKE,Brake Module,909.7,7.479,7.479,KG,50.785,L,370.32,370.32,370.32,MM
5ACEFFF2D6111EDBAF96732095928D4B,0445110265390,Injector,481.99,0.555,0.555,KG,1.89,L,123.63,123.63,123.63,MM
5ACEFFF2D6111EDBAF96732494BC8D65,0445110269770,Injector,726.2,0.714,0.55,KG,1.428,L,80,70,255,MM
5ACEFFF2D6111EDBAF9870ED05374CDA,0445110273390,Injector,511.51,0.611,0.59,KG,0.964,L,59,61,268,MM
5ACEFFF2D6111EDBAF92A6EB39858CBD,044511027339T,Injector,511.51,0.66,0.66,KG,1.274,L,260,70,70,MM
5ACEFFF2D6111EDBAF92A6F11DA58CBB,04451102737KU,Injector,511.51,0.645,0.645,KG,1.873,L,123.27,123.27,123.27,MM
5ACEFFF2D6111EDBAF96732626220D81,0445110274770,Injector,383.57,0.714,0.55,KG,1.428,L,80,70,255,MM
5ACEFFF2D6111EDBAF96732C5B85CD4D,0445110279390,Injector,511.63,0.556,0.535,KG,0.964,L,59,61,268,MM
5ACEFFF2D6111EDBAF96732C41CCCCC5,0445110301770,Injector,430.59,0.616,0.452,KG,1.428,L,80,70,255,MM
5ACEFFF2D6111EEC94D523C42F095F00,0445110351825,Injector,456.04,0.55,0.468,KG,1.225,L,250,70,70,MM
5ACEFFF2D6111EDD93925FD1BEC3138E,0445110408879,Injector,797.04,0.645,0.605,KG,2.363,L,270,125,70,MM
5ACEFFF2D6111EEC89FCDC6E122F0231,0445110424770,Injector,483.63,0.614,0.45,KG,1.428,L,80,70,255,MM
5ACEFFF2D6111EDC9586601424B40494,0445110424EDK,Injector,483.63,0.508,0.45,KG,1.225,L,250,70,70,MM
5ACEFFF2D6111EDBAF967331E01ECCBD,0445110430825,Injector,780.51,0.6,0.542,KG,1.225,L,250,70,70,MM
5ACEFFF2D6111EEE87E54E6DD6A41406,SP048536857G2,Cover/seal assembly,445,0.174,0.136,KG,1.44,L,120,120,100,MM
5ACEFFF2D6111EDDB3AE250DED0945D5,SP048538237G2,Ultrasonic Detector,1668.82,8.07,7.711,KG,9.588,L,470,170,120,MM
5ACEFFF2D6111EEC98FAF93F7FAD14AC,SP0485458434K,Adapter-Set,415.04,0.457,0.454,KG,1.241,L,239,179,29,MM
5ACEFFF2D6111EEC94D54646F6E61F89,SP048546037G2,Bar,440.37,7.734,7.734,KG,6.5,L,650,100,100,MM
5ACEFFF2D6111EDBAF905AD4E9B00D39,SP04854603B3P,Bar,1420.68,7.72,7.584,KG,5.165,L,635,98,83,MM
5ACEFFF2D6111EDBAF905AD7130C0CC6,SP04854606B5P,Ultrasonic Detector,163.39,7.765,7.765,KG,13.86,L,700,220,90,MM
5ACEFFF2D6111EDBAF905AE5D1C4CD24,SP04855130B3P,Installation Tool,68.98,0.065,0.065,KG,0.054,L,60,30,30,MM
5ACEFFF2D6111EEE87E54E6E5E9694C2,SP048553717G2,Seal Installer,250,0.433,0.395,KG,4.5,L,200,150,150,MM
5ACEFFF2D6111EEE87E54E6EB9C016A3,SP048557037G2,Seal Installer,204,0.424,0.386,KG,1.44,L,120,120,100,MM
5ACEFFF2D6111EDBAF966E0F7F24CCBD,0281006158000,Pressure Sensor,255.56,0.064,0.053,KG,0.154,L,67,47,49,MM
5ACEFFF2D6111EDBAF966E0FE6654D41,0281006164000,Pressure Sensor,200.35,0.066,0.054,KG,0.154,L,67,47,49,MM
5ACEFFF2D6111EDBAF966E10A46F4CE1,0281006165000,Pressure Sensor,212.13,0.062,0.051,KG,0.154,L,67,47,49,MM
5ACEFFF2D6111EDBAF966E110AAA8CC0,0281006177000,Pressure Sensor,180.54,0.062,0.05,KG,0.154,L,67,47,49,MM
5ACEFFF2D6111EDBAF9647CC74860D03,02810061818K2,Injection Valve,37.37,0.045,0.045,KG,0.225,L,90,50,50,MM
5ACEFFF2D6111EDBAF966E11ADE9CD28,0281006186000,Pressure Sensor,244.51,0.066,0.054,KG,0.154,L,67,47,49,MM
5ACEFFF2D6111EDBAF966E1247ED4D00,0281006188000,Pressure Sensor,114.58,0.062,0.05,KG,0.154,L,67,47,49,MM
5ACEFFF2D6111EDC9BF84B7CF3F1CD12,4534000674742,vane pump,590.88,3.964,3.88,KG,3.003,L,155,125,155,MM
5ACEFFF2D6111EDBAF9121663C668D5D,F03B076858GRB,Brake Lining,119.92,1.95,1.95,KG,2.032,L,135,70,215,MM
5ACEFFF2D6111EDBAF91216A69614D4D,F03B077043GRB,Brake Lining,162.41,1.79,1.79,KG,2.156,L,140,70,220,MM
5ACEFFF2D6111EDC9BF84711BAD44CC3,0081340253742,Screw Plug,0.77,0.08,0.065,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDD93DDBE41BDE9DBE8,00813402557AT,Repair Kit,0.78,0.003,0.003,KG,0.01,L,140,180,2,MM
5ACEFFF2D6111EDC9BF8472CA4D30CCA,0081341059742,Repair Kit,4.82,0.01,0.01,KG,0.007,L,120,150,2,MM
5ACEFFF2D6111EDC9BF8472F98A14CD5,0081341068742,Repair Kit,5.03,0.01,0.01,KG,0.007,L,120,150,2,MM
5ACEFFF2D6111EDBAEC5ECBB6CC808C2,1687370323424,Hard Disk,2800.76,0.015,0.015,KG,0.179,L,85,30,70,MM
5ACEFFF2D6111EDBAF9659F76BC3CCBF,1687410043000,NON-RETURN VALVE,343.61,0.21,0.21,KG,1.5,L,250,200,30,MM
5ACEFFF2D6111EDBAF9659F7F17ECCD0,1687410044000,Non-Return Valve,343.61,0.221,0.212,KG,0.091,L,245,125,3,MM
5ACEFFF2D6111EDBAF9659F940670CD3,1687410045000,NON-RETURN VALVE,343.61,0.21,0.21,KG,1.25,L,250,200,25,MM
5ACEFFF2D6111EDBAF965A01C7D20D3B,1687410052000,Non-Return Valve,703.42,0.088,0.088,KG,0.637,L,70,70,130,MM
5ACEFFF2D6111EDBAF965A05C81CCD1E,1687410056000,Hose assembly,805.4,0.288,0.15,KG,4.09,L,275,175,85,MM
5ACEFFF2D6111EDBAF965A0757A60CBB,1687412006000,Pressure regulator,264.62,0.321,0.298,KG,0.507,L,67,67,113,MM
5ACEFFF2D6111EDBAF965A07E65E4D6A,1687414032000,DIRECTIONAL-CONTROL VALVE,532.99,0.635,0.635,KG,4.698,L,180,290,90,MM
5ACEFFF2D6111EDBAEC5ECBDB7D8C906,1687414042000,DIRECTIONAL-CONTROL VALVE,1122.17,0.645,0.645,KG,3.84,L,240,200,80,MM
5ACEFFF2D6111EDBAEC5ECBDB21FC8E1,1687414044000,Directional-Control Valve,475.54,0.381,0.35,KG,0.507,L,67,67,113,MM
5ACEFFF2D6111EEC89FD8549EDC1819C,1687417048000,Control Valve,545.14,1.192,0.992,KG,3.696,L,210,160,110,MM
5ACEFFF2D6111EDBAF965A1F51724CD6,1687417098390,Pressure limiting valve,506.65,0.092,0.082,KG,0.088,L,46,37,52,MM
5ACEFFF2D6111EDBAF965A20057C4CBD,1687417099000,Control Valve,1337,1.13,0.926,KG,3.696,L,210,160,110,MM
5ACEFFF2D6111EDBAF965A1FA2A70D78,1687419035000,Rail,2202.55,4.203,3.8,KG,8.206,L,274,234,128,MM
5ACEFFF2D6111EDBAF965A2113350CC8,1687419038000,DIR.CONTROL VALVE BANK,3761.01,3.14,3.14,KG,9.775,L,250,230,170,MM
5ACEFFF2D6111EDBAEC5ECC19DAC88E2,1687419042000,Distributor Tube,17177.58,21.767,20.887,KG,34.714,L,624,244,228,MM
5ACEFFF2D6111EDBAF965A1F96D4CD6A,1687419056000,DIR.CONTROL VALVE BANK,4467.74,11.245,11.245,KG,33.55,L,610,250,220,MM
5ACEFFF2D6111EDBAF965A1F7F048CE3,1687419058000,DISTRIBUTOR TUBE,7226.4,20.43,20.43,KG,20.344,L,525,250,155,MM
5ACEFFF2D6111EDBAF965A2033A5CCD0,1687419070000,Dir.Control Valve Bank,6646.86,1.876,1.876,KG,8.736,L,240,130,280,MM
5ACEFFF2D6111EDBAF965A20BA7B4CCF,1687419072000,Dir.Control Valve Bank,1326.32,1.191,0.998,KG,3.696,L,210,160,110,MM
5ACEFFF2D6111EEC94D52ABA1B949F89,1687419075810,Valve Block,2242.91,8.56,8.56,KG,10.868,L,380,260,110,MM
5ACEFFF2D6111EDBAF965A30B0E48CF2,1687419076000,Rail,13247.48,16.169,13.6,KG,109.634,L,685,485,330,MM
5ACEFFF2D6111EDBAF965A320B2E8CD6,1687430004000,HYDRAULIC INLET FILTER,84.22,0.132,0.132,KG,1.288,L,230,80,70,MM
5ACEFFF2D6111EDBAF965A32412E4CCA,1687431011000,Fuel-Filter Element,10.63,0.019,0.01,KG,0.112,L,56,72,28,MM
5ACEFFF2D6111EDBAF965A3262DE0CBF,1687431018000,Fuel-Filter Element,45.5,0.05,0.02,KG,0.507,L,67,67,113,MM
5ACEFFF2D6111EDBAF965A332078CCD3,1687431023000,Filter mat,21.44,0.022,0.02,KG,0.398,L,245,125,65,MM
5ACEFFF2D6111EDBAF965A3309924D3B,1687431026000,Fuel-Filter Element,44.71,0.276,0.206,KG,2.89,L,166,129,135,MM
5ACEFFF2D6111EDBAF965A338CE78D32,1687434028000,Fuel-Filter Box,131.34,0.752,0.75,KG,0.088,L,99,99,9,MM
5ACEFFF2D6111EDBAF965A333BDE8CCF,1687434050000,Water Separator,0.08,1.925,0.096,KG,4.09,L,275,175,85,MM
5ACEFFF2D6111EDBAF965A40EFE94D65,1687434051000,Line Filter,30.13,0.029,0.02,KG,0.08,L,56,60,24,MM
5ACEFFF2D6111EDBAF965A41C4DECD6A,1687434061000,FUEL-FILTER BOX,302.89,0.455,0.455,KG,4.698,L,290,180,90,MM
5ACEFFF2D6111EDBAF965A4238F30CC8,1687434067000,Infeed Filter,322.27,0.252,0.23,KG,0.507,L,67,67,113,MM
5ACEFFF2D6111EDBAF965A42F9F8CD78,1687434072000,Fuel-Filter Element,323.01,0.267,0.057,KG,3.696,L,210,160,110,MM
5ACEFFF2D6111EDBAF965A440ED64CF2,1687434073000,Fuel-Filter Element,104.91,0.063,0.027,KG,0.507,L,67,67,113,MM
5ACEFFF2D6111EDBAF965A43D7D78D3D,1687434076000,HYDRAULIC LINE FILTER,177.51,0.87,0.87,KG,3.89,L,205,165,115,MM
5ACEFFF2D6111EDBAF965A4509714CDA,1687434081000,Filter,959.37,0.562,0.362,KG,3.696,L,210,160,110,MM
5ACEFFF2D6111EDBAF965A45298D4D0E,1687434083810,Filter Cartridge,282.93,0.732,0.73,KG,2.039,L,185,105,105,MM
5ACEFFF2D6111EDBAF965A509BB2CD6A,1687434084000,Filter Element,500.22,0.662,0.15,KG,0.026,L,85,35,9,MM
5ACEFFF2D6111EDBAEC5ECCB126E4879,1687550077879,Uv Lamp,266.01,0.251,0.14,KG,2.01,L,259,199,39,MM
5ACEFFF2D6111EDBAF965A52CFCE0CEB,1687929006000,CIRCULAR BRUSH,24.38,0.06,0.06,KG,0.224,L,560,20,20,MM
5ACEFFF2D6111EDBAEC5ECCA1816C8F8,1687P10256999,Testdata VP-M/CP CD 20,9.12,0.02,0.02,KG,0.169,L,130,130,10,MM
5ACEFFF2D6111EDBAF929A82349F4D5A,1687P10257999,Testdata VP-M/CP CD 20,16.18,0.02,0.02,KG,0.169,L,130,130,10,MM
5ACEFFF2D6111EDBAF929A87C7074CC7,1687P10287999,Testdata VP-M/CP CD 20,2008.81,0.02,0.02,KG,0.144,L,120,120,10,MM
5ACEFFF2D6111EDBAF929A8990C98D4D,1687P10288999,TESTDATA DVD 2020/B,19.9,0.02,0.02,KG,0.144,L,120,120,10,MM
5ACEFFF2D6111EDBAF929A8B43FB8D0E,1687P10294999,CompacSoft[plus] FSA 7xx DVD 2020/A,13.37,0.02,0.02,KG,0.156,L,125,125,10,MM
5ACEFFF2D6111EED87DFDFB3860E8A47,1687P10307999,TESTDATA VP-M/CP DVD 2022/A,1269.84,0.019,0.019,KG,0.144,L,0,0,0, 
5ACEFFF2D6111EED99E94260542C5321,1687P10308999,TESTDATA VP-M/CP DVD 2022/B,20.77,0.019,0.019,KG,0.144,L,0,0,0, 
5ACEFFF2D6111EDBAF929ACCABAA0D03,1687P16083999,EDIS Update DVD 2017/2,143.17,0.02,0.02,KG,0.156,L,125,125,10,MM
5ACEFFF2D6111EDDA9C1B90ADDA28664,1687P16089999, KTS 340 DVD 2019/3,205.03,0.02,0.02,KG,0.144,L,120,120,10,MM
5ACEFFF2D6111EDBAEC5ECCC94BAC8CE,1688000349000,interchangeable Insert,256.79,0.352,0.12,KG,4.09,L,275,175,85,MM
5ACEFFF2D6111EDBAF965A530F070CBB,1688005251810,Holder,1303.21,1.366,1.265,KG,1.522,L,210,145,50,MM
5ACEFFF2D6111EDBAEC5ECD23C3988AD,1688030153000,CLAMPING SUPPORT,1042.14,3.515,3.515,KG,10.56,L,300,220,160,MM
5ACEFFF2D6111EDBAEC5ECD6713648E1,1688030184000,CLAMPING SUPPORT,1006.68,2.96,2.96,KG,3.122,L,225,185,75,MM
5ACEFFF2D6111EEC94D52AC086E2DED8,1688030215000,Slide,1368.89,0.23,0.23,KG,2.16,L,200,120,90,MM
5ACEFFF2D6111EEC94D52AC5B62A9F6B,1688030217000,Slide,1476.19,0.23,0.23,KG,2.16,L,200,120,90,MM
5ACEFFF2D6111EEC94D52AC94FE79EC6,1688040323000,Support clamp,3220.96,5.265,5.265,KG,259.325,L,1150,410,550,MM
5ACEFFF2D6111EEC94D52AC94EAC9EE6,1688040326000,Support clamp,3220.96,5.325,5.325,KG,253,L,1150,400,550,MM
5ACEFFF2D6111EDBAF965A547F6A8D32,1688120178000,Tensioning Roller,428.29,0.398,0.357,KG,0.507,L,67,67,113,MM
5ACEFFF2D6111EEC94D52ACB84311F61,1688120188000,Magnet System,429.42,0.09,0.09,KG,1.404,L,130,120,90,MM
5ACEFFF2D6111EEC94D52ACE9683DF58,1688120190000,Wheel adapter,2505.19,4.615,4.615,KG,65.52,L,630,260,400,MM
5ACEFFF2D6111EDBAEC5ECD7474008F0,1688130041000,Prestroke Measure Device,1259.53,0.59,0.392,KG,3.696,L,210,160,110,MM
5ACEFFF2D6111EDBAEC5ECD965BC48CE,1688130220000,Calibrating Insert,62.65,0.217,0.024,KG,3.696,L,210,160,110,MM
